code;city
2400;Tamworth & North West NSW
2401;Tamworth & North West NSW
2402;Tamworth & North West NSW
2403;Tamworth & North West NSW
2404;Tamworth & North West NSW
2405;Tamworth & North West NSW
2406;Tamworth & North West NSW
2408;Tamworth & North West NSW
2409;Tamworth & North West NSW
2410;Tamworth & North West NSW
2411;Tamworth & North West NSW
4383;Tamworth & North West NSW
4350;Toowoomba & Darling Downs QLD
4352;Toowoomba & Darling Downs QLD
4353;Toowoomba & Darling Downs QLD
4354;Toowoomba & Darling Downs QLD
4355;Toowoomba & Darling Downs QLD
4356;Toowoomba & Darling Downs QLD
4357;Toowoomba & Darling Downs QLD
4358;Toowoomba & Darling Downs QLD
4359;Toowoomba & Darling Downs QLD
4360;Toowoomba & Darling Downs QLD
4361;Toowoomba & Darling Downs QLD
4362;Toowoomba & Darling Downs QLD
4363;Toowoomba & Darling Downs QLD
4364;Toowoomba & Darling Downs QLD
4365;Toowoomba & Darling Downs QLD
4370;Toowoomba & Darling Downs QLD
4371;Toowoomba & Darling Downs QLD
4372;Toowoomba & Darling Downs QLD
4373;Toowoomba & Darling Downs QLD
4374;Toowoomba & Darling Downs QLD
4375;Toowoomba & Darling Downs QLD
4376;Toowoomba & Darling Downs QLD
4377;Toowoomba & Darling Downs QLD
4378;Toowoomba & Darling Downs QLD
4380;Toowoomba & Darling Downs QLD
4381;Toowoomba & Darling Downs QLD
4382;Toowoomba & Darling Downs QLD
4385;Toowoomba & Darling Downs QLD
4384;Toowoomba & Darling Downs QLD
4387;Toowoomba & Darling Downs QLD
4388;Toowoomba & Darling Downs QLD
4390;Toowoomba & Darling Downs QLD
4401;Toowoomba & Darling Downs QLD
4400;Toowoomba & Darling Downs QLD
4402;Toowoomba & Darling Downs QLD
4403;Toowoomba & Darling Downs QLD
4404;Toowoomba & Darling Downs QLD
4405;Toowoomba & Darling Downs QLD
4406;Toowoomba & Darling Downs QLD
4407;Toowoomba & Darling Downs QLD
4410;Toowoomba & Darling Downs QLD
4408;Toowoomba & Darling Downs QLD
4411;Toowoomba & Darling Downs QLD
4412;Toowoomba & Darling Downs QLD
4413;Toowoomba & Darling Downs QLD
4415;Toowoomba & Darling Downs QLD
4416;Toowoomba & Darling Downs QLD
4418;Toowoomba & Darling Downs QLD
4419;Toowoomba & Darling Downs QLD
4421;Toowoomba & Darling Downs QLD
4422;Toowoomba & Darling Downs QLD
4423;Toowoomba & Darling Downs QLD
4424;Toowoomba & Darling Downs QLD
4425;Toowoomba & Darling Downs QLD
4427;Toowoomba & Darling Downs QLD
4494;Toowoomba & Darling Downs QLD
4496;Toowoomba & Darling Downs QLD
4497;Toowoomba & Darling Downs QLD
4498;Toowoomba & Darling Downs QLD
4605;Toowoomba & Darling Downs QLD
4606;Toowoomba & Darling Downs QLD
4608;Toowoomba & Darling Downs QLD
4610;Toowoomba & Darling Downs QLD
4611;Toowoomba & Darling Downs QLD
4612;Toowoomba & Darling Downs QLD
4613;Toowoomba & Darling Downs QLD
4614;Toowoomba & Darling Downs QLD
4615;Toowoomba & Darling Downs QLD
4800;Townsville & Northern QLD
4802;Townsville & Northern QLD
4803;Townsville & Northern QLD
4804;Townsville & Northern QLD
4805;Townsville & Northern QLD
4806;Townsville & Northern QLD
4807;Townsville & Northern QLD
4808;Townsville & Northern QLD
4809;Townsville & Northern QLD
4810;Townsville & Northern QLD
4811;Townsville & Northern QLD
4812;Townsville & Northern QLD
4814;Townsville & Northern QLD
4815;Townsville & Northern QLD
4816;Townsville & Northern QLD
4817;Townsville & Northern QLD
4818;Townsville & Northern QLD
4819;Townsville & Northern QLD
4820;Townsville & Northern QLD
4821;Townsville & Northern QLD
4850;Townsville & Northern QLD
3781;Traralgon & La Trobe Valley VIC
3782;Traralgon & La Trobe Valley VIC
3783;Traralgon & La Trobe Valley VIC
3807;Traralgon & La Trobe Valley VIC
3808;Traralgon & La Trobe Valley VIC
3809;Traralgon & La Trobe Valley VIC
3810;Traralgon & La Trobe Valley VIC
3812;Traralgon & La Trobe Valley VIC
3813;Traralgon & La Trobe Valley VIC
3814;Traralgon & La Trobe Valley VIC
3815;Traralgon & La Trobe Valley VIC
3816;Traralgon & La Trobe Valley VIC
3818;Traralgon & La Trobe Valley VIC
3820;Traralgon & La Trobe Valley VIC
3821;Traralgon & La Trobe Valley VIC
3822;Traralgon & La Trobe Valley VIC
3823;Traralgon & La Trobe Valley VIC
3824;Traralgon & La Trobe Valley VIC
3825;Traralgon & La Trobe Valley VIC
3831;Traralgon & La Trobe Valley VIC
3832;Traralgon & La Trobe Valley VIC
3833;Traralgon & La Trobe Valley VIC
3835;Traralgon & La Trobe Valley VIC
3840;Traralgon & La Trobe Valley VIC
3842;Traralgon & La Trobe Valley VIC
3844;Traralgon & La Trobe Valley VIC
3854;Traralgon & La Trobe Valley VIC
3856;Traralgon & La Trobe Valley VIC
3869;Traralgon & La Trobe Valley VIC
3870;Traralgon & La Trobe Valley VIC
3981;Traralgon & La Trobe Valley VIC
3984;Traralgon & La Trobe Valley VIC
2621;Tumut, Southern Highlands & Snowy NSW
2624;Tumut, Southern Highlands & Snowy NSW
2625;Tumut, Southern Highlands & Snowy NSW
2626;Tumut, Southern Highlands & Snowy NSW
2627;Tumut, Southern Highlands & Snowy NSW
2628;Tumut, Southern Highlands & Snowy NSW
2629;Tumut, Southern Highlands & Snowy NSW
2630;Tumut, Southern Highlands & Snowy NSW
2631;Tumut, Southern Highlands & Snowy NSW
2632;Tumut, Southern Highlands & Snowy NSW
2633;Tumut, Southern Highlands & Snowy NSW
2649;Tumut, Southern Highlands & Snowy NSW
2653;Tumut, Southern Highlands & Snowy NSW
2720;Tumut, Southern Highlands & Snowy NSW
2729;Tumut, Southern Highlands & Snowy NSW
2730;Tumut, Southern Highlands & Snowy NSW
3707;Tumut, Southern Highlands & Snowy NSW
2590;Wagga Wagga & Riverina NSW
2642;Wagga Wagga & Riverina NSW
2643;Wagga Wagga & Riverina NSW
2644;Wagga Wagga & Riverina NSW
2645;Wagga Wagga & Riverina NSW
2646;Wagga Wagga & Riverina NSW
2647;Wagga Wagga & Riverina NSW
2650;Wagga Wagga & Riverina NSW
2651;Wagga Wagga & Riverina NSW
2652;Wagga Wagga & Riverina NSW
2655;Wagga Wagga & Riverina NSW
2656;Wagga Wagga & Riverina NSW
2658;Wagga Wagga & Riverina NSW
2659;Wagga Wagga & Riverina NSW
2660;Wagga Wagga & Riverina NSW
2661;Wagga Wagga & Riverina NSW
2663;Wagga Wagga & Riverina NSW
2665;Wagga Wagga & Riverina NSW
2666;Wagga Wagga & Riverina NSW
2669;Wagga Wagga & Riverina NSW
2675;Wagga Wagga & Riverina NSW
2680;Wagga Wagga & Riverina NSW
2681;Wagga Wagga & Riverina NSW
2700;Wagga Wagga & Riverina NSW
2701;Wagga Wagga & Riverina NSW
2702;Wagga Wagga & Riverina NSW
2703;Wagga Wagga & Riverina NSW
2705;Wagga Wagga & Riverina NSW
2706;Wagga Wagga & Riverina NSW
2707;Wagga Wagga & Riverina NSW
2710;Wagga Wagga & Riverina NSW
2711;Wagga Wagga & Riverina NSW
2712;Wagga Wagga & Riverina NSW
2713;Wagga Wagga & Riverina NSW
2714;Wagga Wagga & Riverina NSW
2716;Wagga Wagga & Riverina NSW
2722;Wagga Wagga & Riverina NSW
2725;Wagga Wagga & Riverina NSW
2727;Wagga Wagga & Riverina NSW
2737;Wagga Wagga & Riverina NSW
4300;Western Suburbs & Ipswich Brisbane QLD
4301;Western Suburbs & Ipswich Brisbane QLD
4303;Western Suburbs & Ipswich Brisbane QLD
4304;Western Suburbs & Ipswich Brisbane QLD
4305;Western Suburbs & Ipswich Brisbane QLD
4306;Western Suburbs & Ipswich Brisbane QLD
4340;Western Suburbs & Ipswich Brisbane QLD
4346;Western Suburbs & Ipswich Brisbane QLD
3011;Western Suburbs Melbourne VIC
3012;Western Suburbs Melbourne VIC
3013;Western Suburbs Melbourne VIC
3015;Western Suburbs Melbourne VIC
3016;Western Suburbs Melbourne VIC
3018;Western Suburbs Melbourne VIC
3019;Western Suburbs Melbourne VIC
3020;Western Suburbs Melbourne VIC
3021;Western Suburbs Melbourne VIC
3022;Western Suburbs Melbourne VIC
3023;Western Suburbs Melbourne VIC
3024;Western Suburbs Melbourne VIC
3025;Western Suburbs Melbourne VIC
3026;Western Suburbs Melbourne VIC
3027;Western Suburbs Melbourne VIC
3028;Western Suburbs Melbourne VIC
3029;Western Suburbs Melbourne VIC
3030;Western Suburbs Melbourne VIC
3031;Western Suburbs Melbourne VIC
3032;Western Suburbs Melbourne VIC
3033;Western Suburbs Melbourne VIC
3034;Western Suburbs Melbourne VIC
3036;Western Suburbs Melbourne VIC
3037;Western Suburbs Melbourne VIC
3038;Western Suburbs Melbourne VIC
3039;Western Suburbs Melbourne VIC
3040;Western Suburbs Melbourne VIC
3041;Western Suburbs Melbourne VIC
3042;Western Suburbs Melbourne VIC
3211;Western Suburbs Melbourne VIC
3335;Western Suburbs Melbourne VIC
3337;Western Suburbs Melbourne VIC
3338;Western Suburbs Melbourne VIC
3427;Western Suburbs Melbourne VIC
5600;Whyalla & Eyre Peninsula SA
5602;Whyalla & Eyre Peninsula SA
5603;Whyalla & Eyre Peninsula SA
5604;Whyalla & Eyre Peninsula SA
5605;Whyalla & Eyre Peninsula SA
5606;Whyalla & Eyre Peninsula SA
5607;Whyalla & Eyre Peninsula SA
5608;Whyalla & Eyre Peninsula SA
5609;Whyalla & Eyre Peninsula SA
5630;Whyalla & Eyre Peninsula SA
5631;Whyalla & Eyre Peninsula SA
5632;Whyalla & Eyre Peninsula SA
5633;Whyalla & Eyre Peninsula SA
5640;Whyalla & Eyre Peninsula SA
5641;Whyalla & Eyre Peninsula SA
5642;Whyalla & Eyre Peninsula SA
5650;Whyalla & Eyre Peninsula SA
5651;Whyalla & Eyre Peninsula SA
5652;Whyalla & Eyre Peninsula SA
5653;Whyalla & Eyre Peninsula SA
5654;Whyalla & Eyre Peninsula SA
5655;Whyalla & Eyre Peninsula SA
5660;Whyalla & Eyre Peninsula SA
5661;Whyalla & Eyre Peninsula SA
5670;Whyalla & Eyre Peninsula SA
5671;Whyalla & Eyre Peninsula SA
5680;Whyalla & Eyre Peninsula SA
5700;Whyalla & Eyre Peninsula SA
2500;Wollongong, Illawarra & South Coast NSW
2502;Wollongong, Illawarra & South Coast NSW
2505;Wollongong, Illawarra & South Coast NSW
2506;Wollongong, Illawarra & South Coast NSW
2508;Wollongong, Illawarra & South Coast NSW
2515;Wollongong, Illawarra & South Coast NSW
2516;Wollongong, Illawarra & South Coast NSW
2517;Wollongong, Illawarra & South Coast NSW
2518;Wollongong, Illawarra & South Coast NSW
2519;Wollongong, Illawarra & South Coast NSW
2525;Wollongong, Illawarra & South Coast NSW
2526;Wollongong, Illawarra & South Coast NSW
2527;Wollongong, Illawarra & South Coast NSW
2528;Wollongong, Illawarra & South Coast NSW
2529;Wollongong, Illawarra & South Coast NSW
2530;Wollongong, Illawarra & South Coast NSW
2533;Wollongong, Illawarra & South Coast NSW
2534;Wollongong, Illawarra & South Coast NSW
2535;Wollongong, Illawarra & South Coast NSW
2536;Wollongong, Illawarra & South Coast NSW
2537;Wollongong, Illawarra & South Coast NSW
2538;Wollongong, Illawarra & South Coast NSW
2539;Wollongong, Illawarra & South Coast NSW
2541;Wollongong, Illawarra & South Coast NSW
2545;Wollongong, Illawarra & South Coast NSW
2546;Wollongong, Illawarra & South Coast NSW
2548;Wollongong, Illawarra & South Coast NSW
2549;Wollongong, Illawarra & South Coast NSW
2550;Wollongong, Illawarra & South Coast NSW
2551;Wollongong, Illawarra & South Coast NSW
3116;Yarra Valley & High Country VIC
3138;Yarra Valley & High Country VIC
3139;Yarra Valley & High Country VIC
3140;Yarra Valley & High Country VIC
3158;Yarra Valley & High Country VIC
3159;Yarra Valley & High Country VIC
3160;Yarra Valley & High Country VIC
3660;Yarra Valley & High Country VIC
3675;Yarra Valley & High Country VIC
3677;Yarra Valley & High Country VIC
3678;Yarra Valley & High Country VIC
3682;Yarra Valley & High Country VIC
3683;Yarra Valley & High Country VIC
3685;Yarra Valley & High Country VIC
3687;Yarra Valley & High Country VIC
3688;Yarra Valley & High Country VIC
3690;Yarra Valley & High Country VIC
3691;Yarra Valley & High Country VIC
3695;Yarra Valley & High Country VIC
3694;Yarra Valley & High Country VIC
3697;Yarra Valley & High Country VIC
3698;Yarra Valley & High Country VIC
3699;Yarra Valley & High Country VIC
3700;Yarra Valley & High Country VIC
3701;Yarra Valley & High Country VIC
3705;Yarra Valley & High Country VIC
3704;Yarra Valley & High Country VIC
3708;Yarra Valley & High Country VIC
3709;Yarra Valley & High Country VIC
3711;Yarra Valley & High Country VIC
3712;Yarra Valley & High Country VIC
3713;Yarra Valley & High Country VIC
3714;Yarra Valley & High Country VIC
3715;Yarra Valley & High Country VIC
3717;Yarra Valley & High Country VIC
3718;Yarra Valley & High Country VIC
3719;Yarra Valley & High Country VIC
3720;Yarra Valley & High Country VIC
3722;Yarra Valley & High Country VIC
3723;Yarra Valley & High Country VIC
3732;Yarra Valley & High Country VIC
3733;Yarra Valley & High Country VIC
3735;Yarra Valley & High Country VIC
3737;Yarra Valley & High Country VIC
3738;Yarra Valley & High Country VIC
3739;Yarra Valley & High Country VIC
3740;Yarra Valley & High Country VIC
3741;Yarra Valley & High Country VIC
3744;Yarra Valley & High Country VIC
3746;Yarra Valley & High Country VIC
3747;Yarra Valley & High Country VIC
3749;Yarra Valley & High Country VIC
3763;Yarra Valley & High Country VIC
3765;Yarra Valley & High Country VIC
3766;Yarra Valley & High Country VIC
3770;Yarra Valley & High Country VIC
3767;Yarra Valley & High Country VIC
3777;Yarra Valley & High Country VIC
3778;Yarra Valley & High Country VIC
3779;Yarra Valley & High Country VIC
3786;Yarra Valley & High Country VIC
3785;Yarra Valley & High Country VIC
3787;Yarra Valley & High Country VIC
3788;Yarra Valley & High Country VIC
3789;Yarra Valley & High Country VIC
3791;Yarra Valley & High Country VIC
3792;Yarra Valley & High Country VIC
3793;Yarra Valley & High Country VIC
3795;Yarra Valley & High Country VIC
3796;Yarra Valley & High Country VIC
3797;Yarra Valley & High Country VIC
3799;Yarra Valley & High Country VIC
5374;Yorke Peninsula & Clare Valley SA
5381;Yorke Peninsula & Clare Valley SA
5401;Yorke Peninsula & Clare Valley SA
5411;Yorke Peninsula & Clare Valley SA
5412;Yorke Peninsula & Clare Valley SA
5413;Yorke Peninsula & Clare Valley SA
5414;Yorke Peninsula & Clare Valley SA
5415;Yorke Peninsula & Clare Valley SA
5416;Yorke Peninsula & Clare Valley SA
5417;Yorke Peninsula & Clare Valley SA
5418;Yorke Peninsula & Clare Valley SA
5419;Yorke Peninsula & Clare Valley SA
5420;Yorke Peninsula & Clare Valley SA
5421;Yorke Peninsula & Clare Valley SA
5422;Yorke Peninsula & Clare Valley SA
5431;Yorke Peninsula & Clare Valley SA
5432;Yorke Peninsula & Clare Valley SA
5433;Yorke Peninsula & Clare Valley SA
5434;Yorke Peninsula & Clare Valley SA
5451;Yorke Peninsula & Clare Valley SA
5452;Yorke Peninsula & Clare Valley SA
5453;Yorke Peninsula & Clare Valley SA
5454;Yorke Peninsula & Clare Valley SA
5460;Yorke Peninsula & Clare Valley SA
5455;Yorke Peninsula & Clare Valley SA
5461;Yorke Peninsula & Clare Valley SA
5462;Yorke Peninsula & Clare Valley SA
5464;Yorke Peninsula & Clare Valley SA
5471;Yorke Peninsula & Clare Valley SA
5470;Yorke Peninsula & Clare Valley SA
5472;Yorke Peninsula & Clare Valley SA
5473;Yorke Peninsula & Clare Valley SA
5480;Yorke Peninsula & Clare Valley SA
5481;Yorke Peninsula & Clare Valley SA
5483;Yorke Peninsula & Clare Valley SA
5485;Yorke Peninsula & Clare Valley SA
5490;Yorke Peninsula & Clare Valley SA
5491;Yorke Peninsula & Clare Valley SA
5495;Yorke Peninsula & Clare Valley SA
5493;Yorke Peninsula & Clare Valley SA
5501;Yorke Peninsula & Clare Valley SA
5502;Yorke Peninsula & Clare Valley SA
5510;Yorke Peninsula & Clare Valley SA
5520;Yorke Peninsula & Clare Valley SA
5521;Yorke Peninsula & Clare Valley SA
5522;Yorke Peninsula & Clare Valley SA
5523;Yorke Peninsula & Clare Valley SA
5540;Yorke Peninsula & Clare Valley SA
5550;Yorke Peninsula & Clare Valley SA
5552;Yorke Peninsula & Clare Valley SA
5554;Yorke Peninsula & Clare Valley SA
5555;Yorke Peninsula & Clare Valley SA
5556;Yorke Peninsula & Clare Valley SA
5558;Yorke Peninsula & Clare Valley SA
5560;Yorke Peninsula & Clare Valley SA
5570;Yorke Peninsula & Clare Valley SA
5571;Yorke Peninsula & Clare Valley SA
5572;Yorke Peninsula & Clare Valley SA
5573;Yorke Peninsula & Clare Valley SA
5575;Yorke Peninsula & Clare Valley SA
5576;Yorke Peninsula & Clare Valley SA
5577;Yorke Peninsula & Clare Valley SA
5580;Yorke Peninsula & Clare Valley SA
5581;Yorke Peninsula & Clare Valley SA
5582;Yorke Peninsula & Clare Valley SA
5583;Yorke Peninsula & Clare Valley SA

